,track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish,horse_id
12147,SAR,2019-07-18,6,6--,118,Jose L. Ortiz,820,2,4116
12148,SAR,2019-07-18,6,7--,118,Tyler Gaffalione,2360,7,4117
12149,SAR,2019-07-18,7,1--,119,Eric Cancel,1340,7,1207
12150,SAR,2019-07-18,7,13-,124,Junior Alvarado,70,2,745
12151,SAR,2019-07-18,7,14-,119,Kendrick Carmouche,1320,5,2454
12152,SAR,2019-07-18,7,15-,119,Dylan Davis,590,6,661
12153,SAR,2019-07-18,7,6--,119,Joel Rosario,490,1,1265
12154,SAR,2019-07-18,7,7--,119,Manuel Franco,1290,4,1656
12155,SAR,2019-07-18,7,8--,119,Jose Lezcano,1010,3,668
12156,SAR,2019-07-18,8,1--,118,Luis Saez,710,3,2521
12157,SAR,2019-07-18,8,1A-,118,Ricardo Santana Jr.,710,7,3215
12158,SAR,2019-07-18,8,2--,118,Javier Castellano,135,4,2080
12159,SAR,2019-07-18,8,2B-,122,Irad Ortiz Jr.,135,1,2875
12160,SAR,2019-07-18,8,3--,122,Tyler Gaffalione,730,9,4120
12161,SAR,2019-07-18,8,4--,122,Jose L. Ortiz,690,5,4118
12162,SAR,2019-07-18,8,5--,122,John R. Velazquez,330,6,3267
12163,SAR,2019-07-18,8,6--,122,Joel Rosario,2250,10,2488
12164,SAR,2019-07-18,8,8--,122,Julien R. Leparoux,1560,8,4119
12165,SAR,2019-07-18,8,9--,118,Dylan Davis,1280,2,3818
12166,SAR,2019-07-18,9,2--,122,Jose L. Ortiz,100,1,4121
12167,SAR,2019-07-18,9,3--,122,Javier Castellano,510,4,1712
12168,SAR,2019-07-18,9,4--,124,Junior Alvarado,1650,5,1017
12169,SAR,2019-07-18,9,6--,122,Manuel Franco,420,2,24
12170,SAR,2019-07-18,9,7--,124,Luis Saez,245,3,4122
12171,SAR,2019-07-18,10,1--,122,Ricardo Santana Jr.,290,3,41
12172,SAR,2019-07-18,10,12-,117,Jose Lezcano,580,5,3393
12173,SAR,2019-07-18,10,13-,124,Tyler Gaffalione,3100,8,2894
12174,SAR,2019-07-18,10,14-,122,Javier Castellano,790,7,2732
12175,SAR,2019-07-18,10,15-,122,John R. Velazquez,1430,6,2000
12176,SAR,2019-07-18,10,1A-,122,Irad Ortiz Jr.,290,2,749
12177,SAR,2019-07-18,10,3--,122,Luis Saez,560,8,2072
12178,SAR,2019-07-18,10,5--,119,Jose L. Ortiz,200,1,2142
12179,SAR,2019-07-18,10,6--,122,Manuel Franco,860,4,1537
12180,SAR,2019-07-19,1,1--,119,Rajiv Maragh,5075,6,2778
12181,SAR,2019-07-19,1,2--,117,Joey R. Martinez,3150,3,381
12182,SAR,2019-07-19,1,3--,124,Luis Saez,145,2,8
12183,SAR,2019-07-19,1,4--,117,Benjamin Hernandez,1490,4,459
12184,SAR,2019-07-19,1,5--,119,Irad Ortiz Jr.,80,1,1709
12185,SAR,2019-07-19,1,7--,119,Michael J. Luzzi,710,5,152
12186,SAR,2019-07-19,2,1--,118,Luis Saez,1140,7,659
12187,SAR,2019-07-19,2,2--,118,Joel Rosario,1300,3,657
12188,SAR,2019-07-19,2,3--,122,Ricardo Santana Jr.,530,4,833
12189,SAR,2019-07-19,2,4--,120,Junior Alvarado,990,6,2053
12190,SAR,2019-07-19,2,5--,120,Irad Ortiz Jr.,255,5,1507
12191,SAR,2019-07-19,2,6--,119,Kendrick Carmouche,145,1,2707
12192,SAR,2019-07-19,2,7--,122,Chris Landeros,850,2,848
12193,SAR,2019-07-19,3,1--,119,Junior Alvarado,940,4,3516
12194,SAR,2019-07-19,3,10-,119,Luis Saez,490,7,2467
12195,SAR,2019-07-19,3,11-,119,Irad Ortiz Jr.,1370,2,2333
12196,SAR,2019-07-19,3,12-,124,Jose L. Ortiz,510,1,1371
12197,SAR,2019-07-19,3,2--,119,John R. Velazquez,1970,9,2327
12198,SAR,2019-07-19,3,3--,124,Ricardo Santana Jr.,3175,6,2303
12199,SAR,2019-07-19,3,4--,119,Dylan Davis,1020,10,2111
12200,SAR,2019-07-19,3,5--,119,Manuel Franco,205,5,1440
12201,SAR,2019-07-19,3,6--,119,Jose Lezcano,1730,8,1370
12202,SAR,2019-07-19,3,7--,119,Joel Rosario,850,3,2041
12203,SAR,2019-07-19,3,8--,119,Michael J. Luzzi,7500,12,3667
12204,SAR,2019-07-19,3,9--,119,Kendrick Carmouche,3525,11,3372
12205,SAR,2019-07-19,4,1--,122,Eric Cancel,340,4,340
12206,SAR,2019-07-19,4,2--,122,Dylan Davis,1780,5,92
12207,SAR,2019-07-19,4,3--,122,Jose Lezcano,175,1,1544
12208,SAR,2019-07-19,4,4--,124,Michael J. Luzzi,195,3,788
12209,SAR,2019-07-19,4,6--,115,Benjamin Hernandez,4675,6,1338
12210,SAR,2019-07-19,4,7--,124,Irad Ortiz Jr.,420,2,4123
12211,SAR,2019-07-19,5,1--,119,Junior Alvarado,1520,6,3647
12212,SAR,2019-07-19,5,2--,119,Irad Ortiz Jr.,450,4,3098
12213,SAR,2019-07-19,5,4--,119,Tyler Gaffalione,590,5,3692
12214,SAR,2019-07-19,5,5--,119,Luis Saez,2080,7,4126
12215,SAR,2019-07-19,5,6--,119,Ricardo Santana Jr.,355,2,4124
12216,SAR,2019-07-19,5,7--,119,Joel Rosario,260,3,4125
12217,SAR,2019-07-19,5,8--,119,Jose L. Ortiz,275,1,1614
12218,SAR,2019-07-19,6,1--,125,Ricardo Santana Jr.,1220,9,4127
12219,SAR,2019-07-19,6,10-,125,Jose L. Ortiz,650,4,3000
12220,SAR,2019-07-19,6,11-,123,Luis Saez,580,1,2250
12221,SAR,2019-07-19,6,12-,120,Joel Rosario,2170,11,4129
12222,SAR,2019-07-19,6,2--,118,Irad Ortiz Jr.,370,4,2010
12223,SAR,2019-07-19,6,3--,125,Javier Castellano,1890,3,2426
12224,SAR,2019-07-19,6,4--,123,Joe Bravo,3950,12,2077
12225,SAR,2019-07-19,6,5--,125,Manuel Franco,970,7,1286
12226,SAR,2019-07-19,6,6--,125,John R. Velazquez,3625,8,1856
12227,SAR,2019-07-19,6,7--,125,Tyler Gaffalione,550,10,4128
12228,SAR,2019-07-19,6,8--,125,Dylan Davis,1020,2,1302
12229,SAR,2019-07-19,6,9--,125,Jose Lezcano,580,6,1337
12230,SAR,2019-07-19,7,1--,122,Javier Castellano,460,5,2147
12231,SAR,2019-07-19,7,2--,122,Jose Lezcano,570,3,4130
12232,SAR,2019-07-19,7,3--,122,Manuel Franco,900,4,3405
12233,SAR,2019-07-19,7,4--,122,Chris Landeros,740,7,4132
12234,SAR,2019-07-19,7,6--,124,Luis Saez,850,6,4131
12235,SAR,2019-07-19,7,7--,122,Irad Ortiz Jr.,470,2,1406
12236,SAR,2019-07-19,7,8--,124,Junior Alvarado,2650,8,3023
12237,SAR,2019-07-19,7,9--,124,Joel Rosario,200,1,3227
12238,SAR,2019-07-19,8,2--,119,Jose L. Ortiz,135,4,4134
12239,SAR,2019-07-19,8,3--,123,Jose Lezcano,530,3,356
12240,SAR,2019-07-19,8,4--,121,Julien R. Leparoux,970,6,4136
12241,SAR,2019-07-19,8,5--,121,Christopher P. DeCarlo,590,5,4135
12242,SAR,2019-07-19,8,6--,121,Luis Saez,305,1,4133
12243,SAR,2019-07-19,8,7--,123,Irad Ortiz Jr.,680,2,157
12244,SAR,2019-07-19,9,1--,121,Luis Saez,230,1,4137
12245,SAR,2019-07-19,9,4--,121,Javier Castellano,125,3,4138
12246,SAR,2019-07-19,9,7--,121,Jose L. Ortiz,120,2,1532
12247,SAR,2019-07-19,10,1--,118,Chris Landeros,410,7,4140
12248,SAR,2019-07-19,10,10-,118,Eric Cancel,880,3,1965
12249,SAR,2019-07-19,10,2--,124,Tzeonn Chang,3725,6,854
12250,SAR,2019-07-19,10,3--,118,Jose Lezcano,1180,5,2048
12251,SAR,2019-07-19,10,4--,124,Tyler Gaffalione,690,2,2321
12252,SAR,2019-07-19,10,5--,118,Manuel Franco,185,4,1152
12253,SAR,2019-07-19,10,7--,118,Julien R. Leparoux,1230,1,4139
12254,SAR,2019-07-19,10,8--,124,Kendrick Carmouche,480,8,4141
12255,SAR,2019-07-19,10,9--,118,Javier Castellano,1350,9,1191
12256,SAR,2019-07-21,1,1--,156,Ross Geraghty,90,6,4146
12257,SAR,2019-07-21,1,2--,152,Gerard Galligan,2300,5,4145
12258,SAR,2019-07-21,1,3--,156,Kieran Norris,710,2,4143
12259,SAR,2019-07-21,1,5--,146,Sean McDermott,1560,4,1983
12260,SAR,2019-07-21,1,6--,156,Thomas Garner,1500,3,4144
12261,SAR,2019-07-21,1,7--,148,Michael Mitchell,315,7,4147
12262,SAR,2019-07-21,1,8--,152,William McCarthy,600,1,4142
12263,SAR,2019-07-21,2,1--,124,Manuel Franco,630,5,1030
12264,SAR,2019-07-21,2,2--,120,Jose L. Ortiz,280,4,1165
12265,SAR,2019-07-21,2,3--,120,Tyler Gaffalione,100,2,2754
12266,SAR,2019-07-21,2,4--,120,Irad Ortiz Jr.,880,3,619
12267,SAR,2019-07-21,2,5--,120,Ricardo Santana Jr.,890,1,4148
12268,SAR,2019-07-21,2,7--,115,Benjamin Hernandez,950,6,3537
12269,SAR,2019-07-21,3,1--,118,Rajiv Maragh,920,4,3490
12270,SAR,2019-07-21,3,2--,118,Ricardo Santana Jr.,710,7,1362
12271,SAR,2019-07-21,3,4--,119,Kendrick Carmouche,640,2,813
12272,SAR,2019-07-21,3,5--,118,Dylan Davis,950,3,2727
12273,SAR,2019-07-21,3,6--,118,Irad Ortiz Jr.,225,5,4149
12274,SAR,2019-07-21,3,7--,118,Manuel Franco,600,6,1985
12275,SAR,2019-07-21,3,8--,118,Jose L. Ortiz,240,1,2964
12276,SAR,2019-07-21,4,1--,121,Jose L. Ortiz,25,1,3310
12277,SAR,2019-07-21,4,2--,121,Chris Landeros,860,4,4151
12278,SAR,2019-07-21,4,3--,121,Irad Ortiz Jr.,1780,5,4152
12279,SAR,2019-07-21,4,4--,121,Manuel Franco,3125,3,1320
12280,SAR,2019-07-21,4,5--,121,Javier Castellano,375,2,4150
12281,SAR,2019-07-21,5,1--,124,Ricardo Santana Jr.,1030,4,4154
12282,SAR,2019-07-21,5,2--,118,Jose L. Ortiz,305,6,3259
12283,SAR,2019-07-21,5,3--,124,Irad Ortiz Jr.,2725,7,2201
12284,SAR,2019-07-21,5,4--,118,Tyler Gaffalione,470,1,4153
12285,SAR,2019-07-21,5,5--,118,Manuel Franco,510,5,4155
12286,SAR,2019-07-21,5,6--,118,Javier Castellano,370,2,2993
12287,SAR,2019-07-21,5,7--,118,Luis Saez,260,3,1178
12288,SAR,2019-07-21,6,1--,123,Tyler Gaffalione,400,1,4156
12289,SAR,2019-07-21,6,10-,118,Benjamin Hernandez,4175,10,308
12290,SAR,2019-07-21,6,12-,125,Chris Landeros,1030,7,4158
12291,SAR,2019-07-21,6,2--,123,Ricardo Santana Jr.,760,2,2334
12292,SAR,2019-07-21,6,3--,123,Manuel Franco,1770,8,1274
12293,SAR,2019-07-21,6,4--,120,Jose L. Ortiz,590,4,3368
12294,SAR,2019-07-21,6,5--,123,Rajiv Maragh,2650,9,207
12295,SAR,2019-07-21,6,6--,120,Irad Ortiz Jr.,305,11,3161
12296,SAR,2019-07-21,6,7--,118,Dylan Davis,1830,5,1761
12297,SAR,2019-07-21,6,8--,125,Javier Castellano,600,6,2055
12298,SAR,2019-07-21,6,9--,125,Junior Alvarado,950,3,4157
12299,SAR,2019-07-21,7,1--,119,Javier Castellano,560,1,1968
12300,SAR,2019-07-21,7,10-,119,Tyler Gaffalione,200,2,4159
12301,SAR,2019-07-21,7,2--,119,Manuel Franco,1010,3,4160
12302,SAR,2019-07-21,7,3--,119,Junior Alvarado,4950,10,1581
12303,SAR,2019-07-21,7,4--,119,Kendrick Carmouche,6575,9,4165
12304,SAR,2019-07-21,7,5--,119,Jose L. Ortiz,450,7,4164
12305,SAR,2019-07-21,7,6--,119,Chris Landeros,2675,8,3981
12306,SAR,2019-07-21,7,7--,119,Ricardo Santana Jr.,350,6,4163
12307,SAR,2019-07-21,7,8--,119,Irad Ortiz Jr.,640,4,4161
12308,SAR,2019-07-21,7,9--,119,Luis R. Reyes,6500,5,4162
12309,SAR,2019-07-21,8,1--,119,Dylan Davis,5150,9,3277
12310,SAR,2019-07-21,8,10-,119,Manuel Franco,2600,8,4171
12311,SAR,2019-07-21,8,11-,119,Tyler Gaffalione,1170,3,4167
12312,SAR,2019-07-21,8,2--,119,Jose L. Ortiz,175,2,2299
12313,SAR,2019-07-21,8,3--,119,Chris Landeros,670,6,3385
12314,SAR,2019-07-21,8,4--,119,Junior Alvarado,2320,5,4169
12315,SAR,2019-07-21,8,5--,119,Joel Rosario,2070,7,4170
12316,SAR,2019-07-21,8,6--,119,Ricardo Santana Jr.,200,1,4166
12317,SAR,2019-07-21,8,7--,119,Kendrick Carmouche,680,4,4168
12318,SAR,2019-07-21,8,9--,119,Rajiv Maragh,4750,10,4172
12319,SAR,2019-07-21,9,1--,123,Javier Castellano,410,7,1287
12320,SAR,2019-07-21,9,10-,123,Manuel Franco,335,5,3103
12321,SAR,2019-07-21,9,11-,123,Irad Ortiz Jr.,1880,6,4174
12322,SAR,2019-07-21,9,2--,123,Junior Alvarado,345,1,4173
12323,SAR,2019-07-21,9,3--,123,Dylan Davis,1090,3,1880
12324,SAR,2019-07-21,9,5--,125,Chris Landeros,1570,9,1058
12325,SAR,2019-07-21,9,6--,123,Tyler Gaffalione,2080,4,1562
12326,SAR,2019-07-21,9,7--,123,Kendrick Carmouche,1040,8,3399
12327,SAR,2019-07-21,9,8--,120,Jose L. Ortiz,355,2,2522
12328,SAR,2019-07-21,10,2--,124,Manuel Franco,450,4,4176
12329,SAR,2019-07-21,10,3--,122,Javier Castellano,1070,6,1522
12330,SAR,2019-07-21,10,4--,115,Joey R. Martinez,2825,5,3056
12331,SAR,2019-07-21,10,5--,122,Dylan Davis,4275,7,686
12332,SAR,2019-07-21,10,6--,122,Ricardo Santana Jr.,870,3,4175
12333,SAR,2019-07-21,10,7--,124,Irad Ortiz Jr.,305,2,1323
12334,SAR,2019-07-21,10,8--,119,Chris Landeros,205,1,3319
12335,SAR,2019-07-21,10,9--,122,Jose L. Ortiz,400,8,1690
12336,SAR,2019-07-21,11,1--,118,Junior Alvarado,4600,6,4178
12337,SAR,2019-07-21,11,2--,122,Dylan Davis,400,3,2648
12338,SAR,2019-07-21,11,3--,122,Jose L. Ortiz,770,2,2647
12339,SAR,2019-07-21,11,4--,124,Irad Ortiz Jr.,265,5,3252
12340,SAR,2019-07-21,11,5--,122,Tyler Gaffalione,100,3,4177
12341,SAR,2019-07-21,11,7--,118,Kendrick Carmouche,2975,1,3920
12342,SAR,2019-07-21,11,8--,122,Ricardo Santana Jr.,3800,8,3677
12343,SAR,2019-07-21,11,9--,118,Manuel Franco,3025,7,0
12344,SAR,2019-07-21,12,1--,123,Dylan Davis,450,4,2193
12345,SAR,2019-07-21,12,10-,118,Manuel Franco,430,2,1177
12346,SAR,2019-07-21,12,13-,123,Jose Baez,3575,10,3602
12347,SAR,2019-07-21,12,2--,123,Kendrick Carmouche,540,1,1473
12348,SAR,2019-07-21,12,4--,118,Luis R. Reyes,1060,5,966
12349,SAR,2019-07-21,12,5--,116,Benjamin Hernandez,4025,3,1688
12350,SAR,2019-07-21,12,6--,123,Tyler Gaffalione,1050,7,3169
12351,SAR,2019-07-21,12,7--,118,Rajiv Maragh,1680,9,1120
12352,SAR,2019-07-21,12,8--,120,Irad Ortiz Jr.,165,6,1558
12353,SAR,2019-07-21,12,9--,116,Joey R. Martinez,7325,8,1475
12354,SAR,2019-07-21,13,1--,124,Ricardo Santana Jr.,175,3,4179
12355,SAR,2019-07-21,13,2--,120,Joel Rosario,1170,4,1886
12356,SAR,2019-07-21,13,3--,118,Tyler Gaffalione,325,1,1659
12357,SAR,2019-07-21,13,5--,120,Jose L. Ortiz,115,2,3832
12358,SAR,2019-07-21,13,6--,118,John R. Velazquez,1800,5,575
12359,SAR,2019-07-24,1,1--,156,Thomas Garner,325,1,3745
12360,SAR,2019-07-24,1,11-,153,Kieran Norris,730,2,3719
12361,SAR,2019-07-24,1,2--,153,Ross Geraghty,375,3,4180
12362,SAR,2019-07-24,1,3--,156,Danny Mullins,830,6,4183
12363,SAR,2019-07-24,1,4--,153,Jack Doyle,1080,5,4182
12364,SAR,2019-07-24,1,5--,153,Sean McDermott,1540,8,4185
12365,SAR,2019-07-24,1,6--,156,Michael Mitchell,560,4,4181
12366,SAR,2019-07-24,1,7--,153,Darren Nagle,470,7,4184
12367,SAR,2019-07-24,1,8--,147,William McCarthy,1830,9,4186
12368,SAR,2019-07-24,2,1--,119,Joel Rosario,810,2,2785
12369,SAR,2019-07-24,2,1A-,119,Luis R. Reyes,810,10,2457
12370,SAR,2019-07-24,2,2--,119,Michael J. Luzzi,2250,7,2090
12371,SAR,2019-07-24,2,3--,124,Jose L. Ortiz,740,3,2258
12372,SAR,2019-07-24,2,4--,119,Kendrick Carmouche,550,6,4187
12373,SAR,2019-07-24,2,5--,119,Irad Ortiz Jr.,490,8,2436
12374,SAR,2019-07-24,2,6--,119,Rajiv Maragh,1510,4,147
12375,SAR,2019-07-24,2,7--,119,Dylan Davis,830,5,2474
12376,SAR,2019-07-24,2,8--,119,Manuel Franco,980,9,2786
12377,SAR,2019-07-24,2,9--,119,Javier Castellano,195,1,3461
12378,SAR,2019-07-24,3,10-,119,John R. Velazquez,240,3,2120
12379,SAR,2019-07-24,3,1A-,113,Joey R. Martinez,3900,6,1481
12380,SAR,2019-07-24,3,2--,119,Joel Rosario,255,2,1575
12381,SAR,2019-07-24,3,4--,119,Kendrick Carmouche,560,8,2491
12382,SAR,2019-07-24,3,5--,119,Rajiv Maragh,2200,7,4188
12383,SAR,2019-07-24,3,7--,119,Manuel Franco,780,1,1706
12384,SAR,2019-07-24,3,8--,119,Junior Alvarado,275,4,3815
12385,SAR,2019-07-24,3,9--,113,Heman K. Harkie,3900,5,3457
12386,SAR,2019-07-24,4,10-,123,Joel Rosario,460,2,1876
12387,SAR,2019-07-24,4,1A-,119,Irad Ortiz Jr.,680,3,3274
12388,SAR,2019-07-24,4,2--,119,Javier Castellano,65,1,3273
12389,SAR,2019-07-24,4,3--,116,Jose L. Ortiz,1500,6,4189
12390,SAR,2019-07-24,4,5--,119,Kendrick Carmouche,830,4,1879
12391,SAR,2019-07-24,4,8--,119,John R. Velazquez,1280,7,4190
12392,SAR,2019-07-24,4,9--,119,Junior Alvarado,1840,5,2422
12393,SAR,2019-07-24,5,1--,124,Irad Ortiz Jr.,660,5,1092
12394,SAR,2019-07-24,5,2--,122,Tyler Gaffalione,440,8,4192
12395,SAR,2019-07-24,5,3--,115,Joey R. Martinez,3150,1,3857
12396,SAR,2019-07-24,5,4--,124,Jose L. Ortiz,295,7,474
12397,SAR,2019-07-24,5,6--,124,Ricardo Santana Jr.,1260,3,4191
12398,SAR,2019-07-24,5,7--,115,Benjamin Hernandez,1090,2,1222
12399,SAR,2019-07-24,5,8--,122,Luis Saez,380,6,3131
12400,SAR,2019-07-24,5,9--,122,Manuel Franco,335,4,559
12401,SAR,2019-07-24,6,1--,119,Manuel Franco,235,1,3543
12402,SAR,2019-07-24,6,11-,119,Junior Alvarado,80,4,2180
12403,SAR,2019-07-24,6,3--,119,Rajiv Maragh,920,2,3997
12404,SAR,2019-07-24,6,5--,119,Luis Saez,1250,5,4194
12405,SAR,2019-07-24,6,6--,119,John R. Velazquez,670,3,4193
12406,SAR,2019-07-24,6,9--,119,Luis R. Reyes,2080,6,4195
12407,SAR,2019-07-24,7,10-,117,Jose Lezcano,780,6,148
12408,SAR,2019-07-24,7,2--,118,Kendrick Carmouche,1040,4,1687
12409,SAR,2019-07-24,7,3--,123,Luis Saez,305,1,3256
12410,SAR,2019-07-24,7,4--,117,John R. Velazquez,730,3,1686
12411,SAR,2019-07-24,7,6--,117,Manuel Franco,2625,5,1485
12412,SAR,2019-07-24,7,7--,117,Dylan Davis,3650,8,614
12413,SAR,2019-07-24,7,8--,117,Javier Castellano,355,7,2260
12414,SAR,2019-07-24,7,9--,119,Rajiv Maragh,190,2,431
12415,SAR,2019-07-24,8,1--,116,Irad Ortiz Jr.,1050,6,1291
12416,SAR,2019-07-24,8,2--,120,Javier Castellano,325,2,3270
12417,SAR,2019-07-24,8,3--,118,Joel Rosario,980,5,4198
12418,SAR,2019-07-24,8,4--,123,Ricardo Santana Jr.,135,4,4197
12419,SAR,2019-07-24,8,5--,117,Alex Cintron,2070,1,3788
12420,SAR,2019-07-24,8,6--,119,John R. Velazquez,225,3,4196
12421,SAR,2019-07-24,9,1--,122,Javier Castellano,580,1,4199
12422,SAR,2019-07-24,9,10-,122,Joel Rosario,1530,6,504
12423,SAR,2019-07-24,9,2--,124,Kevin Gomez,4125,9,4201
12424,SAR,2019-07-24,9,4--,124,Irad Ortiz Jr.,490,5,3118
12425,SAR,2019-07-24,9,5--,122,Ricardo Santana Jr.,2400,7,2138
12426,SAR,2019-07-24,9,6--,124,Jose Lezcano,540,4,2995
12427,SAR,2019-07-24,9,7--,124,Dylan Davis,395,3,2649
12428,SAR,2019-07-24,9,8--,124,John R. Velazquez,220,2,4200
12429,SAR,2019-07-24,9,9--,124,Kendrick Carmouche,1060,8,2415
12430,SAR,2019-07-24,10,10-,120,Joe Bravo,1400,9,2813
12431,SAR,2019-07-24,10,11-,120,Junior Alvarado,460,4,3233
12432,SAR,2019-07-24,10,12-,120,Irad Ortiz Jr.,620,3,2815
12433,SAR,2019-07-24,10,1A-,124,Ricardo Santana Jr.,3225,6,621
12434,SAR,2019-07-24,10,2--,124,Kendrick Carmouche,880,2,43
12435,SAR,2019-07-24,10,3--,120,Jose L. Ortiz,205,1,4202
12436,SAR,2019-07-24,10,5--,124,Manuel Franco,530,5,2814
12437,SAR,2019-07-24,10,6--,124,John R. Velazquez,1110,10,2695
12438,SAR,2019-07-24,10,7--,120,Jose Lezcano,5100,8,1605
12439,SAR,2019-07-24,10,8--,120,Luis Saez,930,7,3094
12440,SAR,2019-07-25,1,1--,142,William McCarthy,3325,3,3741
12441,SAR,2019-07-25,1,10-,144,Ross Geraghty,2030,10,3746
12442,SAR,2019-07-25,1,11-,144,Gerard Galligan,1950,5,3742
12443,SAR,2019-07-25,1,12-,144,Michael Mitchell,600,4,4204
12444,SAR,2019-07-25,1,2--,144,Danny Mullins,1120,9,4207
12445,SAR,2019-07-25,1,3--,144,Thomas Garner,335,1,3743
12446,SAR,2019-07-25,1,4--,146,Darren Nagle,1200,8,4206
12447,SAR,2019-07-25,1,5--,142,Barry Foley,1890,12,4209
12448,SAR,2019-07-25,1,6--,150,Sam Twiston-Davies,550,2,4203
12449,SAR,2019-07-25,1,7--,148,Jack Doyle,1370,11,4208
12450,SAR,2019-07-25,1,8--,143,Kieran Norris,2525,7,4205
12451,SAR,2019-07-25,1,9--,154,Sean McDermott,335,6,3748
12452,SAR,2019-07-25,2,1--,119,Joel Rosario,660,7,4211
12453,SAR,2019-07-25,2,2--,119,Luis Saez,610,1,2747
12454,SAR,2019-07-25,2,3--,119,Irad Ortiz Jr.,410,3,1574
12455,SAR,2019-07-25,2,4--,119,Tyler Gaffalione,270,5,4210
12456,SAR,2019-07-25,2,5--,119,Manuel Franco,170,2,2746
12457,SAR,2019-07-25,2,6--,119,Kendrick Carmouche,1670,4,2618
12458,SAR,2019-07-25,2,7--,114,Heman K. Harkie,3375,6,2531
12459,SAR,2019-07-25,3,1--,123,Joel Rosario,320,1,2842
12460,SAR,2019-07-25,3,2--,125,Manuel Franco,1020,5,549
12461,SAR,2019-07-25,3,3--,123,Dylan Davis,1130,4,275
12462,SAR,2019-07-25,3,4--,123,Luis R. Reyes,3100,7,505
12463,SAR,2019-07-25,3,5--,116,Benjamin Hernandez,2800,6,1011
12464,SAR,2019-07-25,3,6--,123,Jose L. Ortiz,100,2,3139
12465,SAR,2019-07-25,3,7--,120,Irad Ortiz Jr.,355,3,1609
12466,SAR,2019-07-25,4,1--,118,Joel Rosario,265,1,1336
12467,SAR,2019-07-25,4,2--,125,Tyler Gaffalione,3725,5,4212
12468,SAR,2019-07-25,4,3--,125,Jose L. Ortiz,195,2,2372
12469,SAR,2019-07-25,4,4--,118,Jose Lezcano,1080,4,3523
12470,SAR,2019-07-25,4,5--,118,Ricardo Santana Jr.,910,7,3290
12471,SAR,2019-07-25,4,6--,118,Irad Ortiz Jr.,230,3,3713
12472,SAR,2019-07-25,4,7--,118,Chris Landeros,1280,6,3388
12473,SAR,2019-07-26,1,1--,119,Dylan Davis,600,6,4214
12474,SAR,2019-07-26,1,2--,124,Tyler Gaffalione,800,4,1423
12475,SAR,2019-07-26,1,3--,124,Jose L. Ortiz,135,2,4213
12476,SAR,2019-07-26,1,4--,119,Kendrick Carmouche,1070,7,875
12477,SAR,2019-07-26,1,5--,119,Junior Alvarado,165,1,1104
12478,SAR,2019-07-26,1,6--,119,Joey R. Martinez,6525,8,3199
12479,SAR,2019-07-26,1,7--,124,Luis R. Reyes,3325,5,108
12480,SAR,2019-07-26,1,8--,124,Samuel Jimenez,6025,3,110
12481,SAR,2019-07-26,2,1A-,119,Jose L. Ortiz,100,2,2477
12482,SAR,2019-07-26,2,2--,119,Luis Saez,510,4,3855
12483,SAR,2019-07-26,2,3--,119,Julien R. Leparoux,1650,7,3875
12484,SAR,2019-07-26,2,4--,119,Chris Landeros,1890,6,2168
12485,SAR,2019-07-26,2,5--,119,Junior Alvarado,910,1,3837
12486,SAR,2019-07-26,2,6--,119,Jose Lezcano,1000,3,1752
12487,SAR,2019-07-26,2,8--,119,Javier Castellano,310,5,3491
12488,SAR,2019-07-26,3,10-,120,Joel Rosario,220,1,3245
12489,SAR,2019-07-26,3,11-,122,Tyler Gaffalione,690,2,328
12490,SAR,2019-07-26,3,2--,122,Kendrick Carmouche,230,6,329
12491,SAR,2019-07-26,3,5--,118,Jose L. Ortiz,720,5,446
12492,SAR,2019-07-26,3,7--,120,Irad Ortiz Jr.,390,4,2989
12493,SAR,2019-07-26,3,9--,120,Javier Castellano,680,3,4215
12494,SAR,2019-07-26,4,1--,119,Jose L. Ortiz,40,1,3313
12495,SAR,2019-07-26,4,2--,122,Ricardo Santana Jr.,1110,5,4218
12496,SAR,2019-07-26,4,3--,119,Joe Bravo,400,6,2812
12497,SAR,2019-07-26,4,4--,122,Rajiv Maragh,2120,4,4217
12498,SAR,2019-07-26,4,5--,122,Eric Cancel,2050,3,3949
12499,SAR,2019-07-26,4,6--,122,Junior Alvarado,670,2,4216
12500,SAR,2019-07-26,5,1--,124,Manuel Franco,720,3,45
12501,SAR,2019-07-26,5,2--,122,Kendrick Carmouche,910,5,610
12502,SAR,2019-07-26,5,3--,117,Heman K. Harkie,3050,7,205
12503,SAR,2019-07-26,5,4--,124,Irad Ortiz Jr.,335,9,488
12504,SAR,2019-07-26,5,5--,124,Samuel Jimenez,4050,4,206
12505,SAR,2019-07-26,5,6--,122,Ricardo Santana Jr.,1130,8,1149
12506,SAR,2019-07-26,5,7--,122,Junior Alvarado,570,2,1771
12507,SAR,2019-07-26,5,8--,124,Jose L. Ortiz,295,1,4219
12508,SAR,2019-07-26,5,9--,117,Benjamin Hernandez,385,6,2920
12509,SAR,2019-07-26,6,1--,118,Junior Alvarado,3200,8,3010
12510,SAR,2019-07-26,6,10-,118,Chris Landeros,3875,10,4221
12511,SAR,2019-07-26,6,11-,117,Benjamin Hernandez,6450,9,600
12512,SAR,2019-07-26,6,2--,124,John R. Velazquez,1100,4,1768
12513,SAR,2019-07-26,6,3--,124,Luis Saez,600,1,1722
