,track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish
12823,SAR,2019-07-31,8,2  ,125,Jose Lezcano,1170,10
12824,SAR,2019-07-31,8,3  ,120,Jose L. Ortiz,420,3
12825,SAR,2019-07-31,8,4  ,123,Eric Cancel,2825,6
12826,SAR,2019-07-31,8,5  ,125,Rajiv Maragh,3100,8
12827,SAR,2019-07-31,8,6  ,125,Irad Ortiz Jr.,750,1
12828,SAR,2019-07-31,8,7  ,123,Manuel Franco,1870,5
12829,SAR,2019-07-31,8,8  ,120,Junior Alvarado,1620,12
12830,SAR,2019-07-31,8,9  ,120,John R. Velazquez,600,11
12831,SAR,2019-07-31,9,1  ,122,David Cohen,230,1
12832,SAR,2019-07-31,9,3  ,120,Julien R. Leparoux,175,3
12833,SAR,2019-07-31,9,4  ,120,Carol Cedeno,520,4
12834,SAR,2019-07-31,9,6  ,122,Joel Rosario,170,2
12835,SAR,2019-07-31,10,1  ,121,David Cohen,4700,11
12836,SAR,2019-07-31,10,10 ,118,Dylan Davis,1210,10
12837,SAR,2019-07-31,10,11 ,118,Jose L. Ortiz,1360,7
12838,SAR,2019-07-31,10,12 ,118,Julien R. Leparoux,3525,9
12839,SAR,2019-07-31,10,13 ,118,Joel Rosario,1030,2
12840,SAR,2019-07-31,10,3  ,118,Manuel Franco,1650,6
12841,SAR,2019-07-31,10,4  ,124,Javier Castellano,185,1
12842,SAR,2019-07-31,10,5  ,118,Eric Cancel,1650,4
12843,SAR,2019-07-31,10,7  ,118,John R. Velazquez,600,3
12844,SAR,2019-07-31,10,8  ,118,Tyler Gaffalione,340,5
12845,SAR,2019-07-31,10,9  ,118,Luis Saez,1150,8
12846,SAR,2019-08-01,1,10 ,120,Manuel Franco,240,6
12847,SAR,2019-08-01,1,11 ,120,Jose L. Ortiz,1110,7
12848,SAR,2019-08-01,1,2  ,120,Javier Castellano,1100,3
12849,SAR,2019-08-01,1,3  ,120,Joel Rosario,230,1
12850,SAR,2019-08-01,1,4  ,120,Kendrick Carmouche,2230,5
12851,SAR,2019-08-01,1,5  ,113,Joey R. Martinez,5275,9
12852,SAR,2019-08-01,1,6  ,120,Tyler Gaffalione,1650,8
12853,SAR,2019-08-01,1,7  ,120,Luis Saez,1100,4
12854,SAR,2019-08-01,1,8  ,120,Luis R. Reyes,3500,10
12855,SAR,2019-08-01,1,9  ,117,John R. Velazquez,390,2
12856,SAR,2019-08-01,2,1  ,118,Irad Ortiz Jr.,330,6
12857,SAR,2019-08-01,2,1A ,124,Luis Saez,330,2
12858,SAR,2019-08-01,2,2  ,122,Eric Cancel,720,3
12859,SAR,2019-08-01,2,3  ,124,Chris Landeros,1240,4
12860,SAR,2019-08-01,2,4  ,124,Jose Lezcano,35,1
12861,SAR,2019-08-01,2,6  ,113,Joey R. Martinez,2750,5
12862,SAR,2019-08-01,3,1A ,119,Manuel Franco,790,7
12863,SAR,2019-08-01,3,2  ,119,Irad Ortiz Jr.,275,1
12864,SAR,2019-08-01,3,3  ,119,Dylan Davis,520,3
12865,SAR,2019-08-01,3,4  ,119,Jevian Toledo,3200,9
12866,SAR,2019-08-01,3,5  ,119,Luis Saez,860,6
12867,SAR,2019-08-01,3,6  ,119,Paco Lopez,260,4
12868,SAR,2019-08-01,3,7  ,119,Jose Lezcano,980,2
12869,SAR,2019-08-01,3,8  ,113,Joey R. Martinez,6025,5
12870,SAR,2019-08-01,3,9  ,119,Joel Rosario,640,8
12871,SAR,2019-08-01,4,10 ,124,Luis R. Reyes,2600,3
12872,SAR,2019-08-01,4,2  ,118,Jose L. Ortiz,245,2
12873,SAR,2019-08-01,4,3  ,118,Dylan Davis,520,6
12874,SAR,2019-08-01,4,4  ,124,Rajiv Maragh,1160,5
12875,SAR,2019-08-01,4,5  ,118,Jose Lezcano,800,8
12876,SAR,2019-08-01,4,6  ,118,Joel Rosario,400,1
12877,SAR,2019-08-01,4,8  ,117,Benjamin Hernandez,2875,7
12878,SAR,2019-08-01,4,9  ,124,Junior Alvarado,250,4
12879,SAR,2019-08-01,5,1  ,118,Tyler Gaffalione,990,9
12880,SAR,2019-08-01,5,10 ,124,Luis Saez,1090,12
12881,SAR,2019-08-01,5,11 ,115,Joey R. Martinez,1900,11
12882,SAR,2019-08-01,5,12 ,118,Chris Landeros,1470,2
12883,SAR,2019-08-01,5,2  ,120,Irad Ortiz Jr.,270,1
12884,SAR,2019-08-01,5,3  ,122,Dylan Davis,1620,6
12885,SAR,2019-08-01,5,4  ,117,Benjamin Hernandez,1490,3
12886,SAR,2019-08-01,5,5  ,118,Manuel Franco,1080,4
12887,SAR,2019-08-01,5,6  ,122,Javier Castellano,1150,10
12888,SAR,2019-08-01,5,7  ,120,Jose L. Ortiz,400,8
12889,SAR,2019-08-01,5,8  ,122,Julien R. Leparoux,1990,5
12890,SAR,2019-08-01,5,9  ,120,Kendrick Carmouche,870,7
12891,SAR,2019-08-01,6,1  ,120,Irad Ortiz Jr.,325,3
12892,SAR,2019-08-01,6,3  ,123,Luis Saez,170,7
12893,SAR,2019-08-01,6,4  ,118,Benjamin Hernandez,1620,6
12894,SAR,2019-08-01,6,5  ,120,Junior Alvarado,1180,8
12895,SAR,2019-08-01,6,6  ,125,Jose L. Ortiz,375,2
12896,SAR,2019-08-01,6,7  ,123,Chris Landeros,580,1
12897,SAR,2019-08-01,6,8  ,125,Tyler Gaffalione,1220,4
12898,SAR,2019-08-01,6,9  ,116,Heman K. Harkie,4850,5
12899,SAR,2019-08-01,7,1  ,122,Luis Saez,2875,6
12900,SAR,2019-08-01,7,10 ,124,Javier Castellano,890,8
12901,SAR,2019-08-01,7,2  ,122,Kendrick Carmouche,4525,4
12902,SAR,2019-08-01,7,5  ,124,Ricardo Santana Jr.,680,7
12903,SAR,2019-08-01,7,6  ,122,Jose L. Ortiz,105,2
12904,SAR,2019-08-01,7,7  ,124,Tyler Gaffalione,360,3
12905,SAR,2019-08-01,7,8  ,119,Joel Rosario,1260,5
12906,SAR,2019-08-01,7,9  ,124,Rajiv Maragh,640,1
12907,SAR,2019-08-01,8,1  ,122,Jose L. Ortiz,110,4
12908,SAR,2019-08-01,8,1A ,122,Irad Ortiz Jr.,110,1
12909,SAR,2019-08-01,8,2  ,124,Tyler Gaffalione,940,6
12910,SAR,2019-08-01,8,3  ,122,Luis Saez,950,2
12911,SAR,2019-08-01,8,4  ,115,Benjamin Hernandez,7450,7
12912,SAR,2019-08-01,8,5  ,122,Javier Castellano,135,5
12913,SAR,2019-08-01,8,7  ,124,Joel Rosario,2400,8
12914,SAR,2019-08-01,8,8  ,122,Manuel Franco,1630,3
12915,SAR,2019-08-01,9,1  ,124,Jose Lezcano,160,2
12916,SAR,2019-08-01,9,2  ,120,Manuel Franco,5175,7
12917,SAR,2019-08-01,9,3  ,118,Tyler Gaffalione,1310,4
12918,SAR,2019-08-01,9,4  ,118,Irad Ortiz Jr.,1430,5
12919,SAR,2019-08-01,9,5  ,118,Javier Castellano,1350,6
12920,SAR,2019-08-01,9,6  ,122,John R. Velazquez,840,1
12921,SAR,2019-08-01,9,8  ,122,Joel Rosario,105,3
12922,SAR,2019-08-01,10,1  ,118,Eric Cancel,2340,7
12923,SAR,2019-08-01,10,10 ,118,Junior Alvarado,610,2
12924,SAR,2019-08-01,10,2  ,118,Irad Ortiz Jr.,335,4
12925,SAR,2019-08-01,10,3  ,118,Luis Saez,215,3
12926,SAR,2019-08-01,10,4  ,118,Javier Castellano,830,5
12927,SAR,2019-08-01,10,5  ,118,Dylan Davis,2360,6
12928,SAR,2019-08-01,10,6  ,124,Manuel Franco,910,8
12929,SAR,2019-08-01,10,7  ,118,Chris Landeros,550,1
12930,SAR,2019-08-01,10,8  ,118,Ricardo Santana Jr.,3525,10
12931,SAR,2019-08-01,10,9  ,118,Julien R. Leparoux,2270,9
12932,SAR,2019-08-02,1,1  ,119,Dylan Davis,2040,8
12933,SAR,2019-08-02,1,2  ,124,Luis Saez,1330,7
12934,SAR,2019-08-02,1,3  ,119,John R. Velazquez,265,2
12935,SAR,2019-08-02,1,4  ,119,Junior Alvarado,680,1
12936,SAR,2019-08-02,1,5  ,113,Joey R. Martinez,5375,5
12937,SAR,2019-08-02,1,6  ,119,Jose Lezcano,360,4
12938,SAR,2019-08-02,1,7  ,124,Tzeonn Chang,2850,6
12939,SAR,2019-08-02,1,8  ,119,Ricardo Santana Jr.,145,3
12940,SAR,2019-08-02,2,1  ,120,Tyler Gaffalione,250,4
12941,SAR,2019-08-02,2,3  ,122,Jose L. Ortiz,90,3
12942,SAR,2019-08-02,2,4  ,122,Georgina Sergeon,1930,5
12943,SAR,2019-08-02,2,5  ,122,Manuel Franco,1770,1
12944,SAR,2019-08-02,2,6  ,124,Luis Saez,255,2
12945,SAR,2019-08-02,3,1  ,119,Chris Landeros,1010,9
12946,SAR,2019-08-02,3,1A ,119,Luis Saez,1010,6
12947,SAR,2019-08-02,3,2  ,119,Jose Lezcano,1630,4
12948,SAR,2019-08-02,3,3  ,119,Jose L. Ortiz,120,1
12949,SAR,2019-08-02,3,4  ,119,Tyler Gaffalione,1150,7
12950,SAR,2019-08-02,3,5  ,112,Benjamin Hernandez,2160,8
12951,SAR,2019-08-02,3,6  ,119,Kendrick Carmouche,2110,5
12952,SAR,2019-08-02,3,8  ,119,John R. Velazquez,320,2
12953,SAR,2019-08-02,3,9  ,119,Manuel Franco,440,3
12954,SAR,2019-08-02,4,1  ,122,Jose Lezcano,150,1
12955,SAR,2019-08-02,4,10 ,124,Irad Ortiz Jr.,355,3
12956,SAR,2019-08-02,4,2  ,124,Joel Rosario,820,4
12957,SAR,2019-08-02,4,3  ,122,Rajiv Maragh,2000,7
12958,SAR,2019-08-02,4,5  ,122,Chris Landeros,2230,2
12959,SAR,2019-08-02,4,7  ,122,Jose L. Ortiz,1040,5
12960,SAR,2019-08-02,4,8  ,122,Manuel Franco,280,6
12961,SAR,2019-08-02,4,9  ,122,Dylan Davis,3250,8
12962,SAR,2019-08-02,5,1  ,125,Luis Saez,305,7
12963,SAR,2019-08-02,5,10 ,123,Ricardo Santana Jr.,4425,4
12964,SAR,2019-08-02,5,2  ,123,Manuel Franco,290,2
12965,SAR,2019-08-02,5,4  ,123,Michael J. Luzzi,6025,9
12966,SAR,2019-08-02,5,5  ,118,Joey R. Martinez,2625,6
12967,SAR,2019-08-02,5,6  ,125,Tyler Gaffalione,530,1
12968,SAR,2019-08-02,5,7  ,118,Benjamin Hernandez,580,3
12969,SAR,2019-08-02,5,8  ,123,Kendrick Carmouche,3550,5
12970,SAR,2019-08-02,5,9  ,125,Joel Rosario,245,8
12971,SAR,2019-08-02,6,1  ,125,Luis R. Reyes,1030,6
12972,SAR,2019-08-02,6,2  ,120,John R. Velazquez,470,4
12973,SAR,2019-08-02,6,3  ,123,Jose Lezcano,1900,5
12974,SAR,2019-08-02,6,4  ,125,Javier Castellano,365,2
12975,SAR,2019-08-02,6,5  ,123,Jose L. Ortiz,190,1
12976,SAR,2019-08-02,6,6  ,123,Joel Rosario,840,3
12977,SAR,2019-08-02,6,8  ,123,Luis Saez,690,8
12978,SAR,2019-08-02,6,9  ,123,Ricardo Santana Jr.,950,7
12979,SAR,2019-08-02,7,1  ,118,Luis Saez,860,2
12980,SAR,2019-08-02,7,2  ,118,Dylan Davis,1890,5
12981,SAR,2019-08-02,7,3  ,122,Javier Castellano,345,4
12982,SAR,2019-08-02,7,4  ,118,Jose L. Ortiz,610,6
12983,SAR,2019-08-02,7,5  ,118,Junior Alvarado,200,1
12984,SAR,2019-08-02,7,6  ,118,Ricardo Santana Jr.,1660,7
12985,SAR,2019-08-02,7,7  ,122,John R. Velazquez,970,3
12986,SAR,2019-08-02,7,8  ,124,Julien R. Leparoux,410,8
12987,SAR,2019-08-02,8,1  ,120,John R. Velazquez,1340,2
12988,SAR,2019-08-02,8,2  ,122,Joel Rosario,100,1
12989,SAR,2019-08-02,8,3  ,118,Javier Castellano,3650,8
12990,SAR,2019-08-02,8,4  ,124,Jose Lezcano,3075,3
12991,SAR,2019-08-02,8,5  ,124,Luis Saez,2825,7
12992,SAR,2019-08-02,8,6  ,118,Manuel Franco,1510,5
12993,SAR,2019-08-02,8,7  ,124,Irad Ortiz Jr.,640,4
12994,SAR,2019-08-02,8,8  ,122,Junior Alvarado,530,9
12995,SAR,2019-08-02,8,9  ,124,Jose L. Ortiz,440,6
12996,SAR,2019-08-02,9,1  ,121,Irad Ortiz Jr.,460,5
12997,SAR,2019-08-02,9,2  ,121,Wayne Lordan,600,2
12998,SAR,2019-08-02,9,3  ,121,John R. Velazquez,1570,4
12999,SAR,2019-08-02,9,4  ,121,Florent Geroux,2150,3
13000,SAR,2019-08-02,9,5  ,121,Julien R. Leparoux,30,1
13001,SAR,2019-08-02,10,1  ,124,Joe Bravo,3350,3
13002,SAR,2019-08-02,10,10 ,124,Tyler Gaffalione,560,6
13003,SAR,2019-08-02,10,3  ,118,Ricardo Santana Jr.,4025,8
13004,SAR,2019-08-02,10,4  ,124,Jose Lezcano,770,7
13005,SAR,2019-08-02,10,6  ,118,Irad Ortiz Jr.,150,4
13006,SAR,2019-08-02,10,7  ,124,Jose L. Ortiz,260,1
13007,SAR,2019-08-02,10,8  ,118,Luis Saez,830,2
13008,SAR,2019-08-02,10,9  ,117,Benjamin Hernandez,1010,5
13009,SAR,2019-08-03,1,1  ,119,Luis Saez,305,9
13010,SAR,2019-08-03,1,10 ,119,Flavien Prat,1300,6
13011,SAR,2019-08-03,1,2  ,119,Irad Ortiz Jr.,990,2
13012,SAR,2019-08-03,1,3  ,119,Ricardo Santana Jr.,830,3
13013,SAR,2019-08-03,1,5  ,119,Javier Castellano,450,5
13014,SAR,2019-08-03,1,6  ,119,Jose L. Ortiz,1130,7
13015,SAR,2019-08-03,1,7  ,119,Joel Rosario,870,4
13016,SAR,2019-08-03,1,8  ,119,Manuel Franco,240,1
13017,SAR,2019-08-03,1,9  ,119,Chris Landeros,4250,8
13018,SAR,2019-08-03,2,1  ,120,Irad Ortiz Jr.,1290,2
13019,SAR,2019-08-03,2,2  ,118,Ricardo Santana Jr.,2110,5
13020,SAR,2019-08-03,2,3  ,120,Jose Lezcano,420,1
13021,SAR,2019-08-03,2,4  ,118,Junior Alvarado,420,8
13022,SAR,2019-08-03,2,5  ,125,Tyler Gaffalione,2340,7
13023,SAR,2019-08-03,2,6  ,123,Joel Rosario,750,3
13024,SAR,2019-08-03,2,7  ,125,Manuel Franco,1620,9
13025,SAR,2019-08-03,2,8  ,120,Luis Saez,165,4
13026,SAR,2019-08-03,2,9  ,123,John R. Velazquez,880,6
13027,SAR,2019-08-03,3,1  ,119,Junior Alvarado,1940,4
13028,SAR,2019-08-03,3,10 ,119,Joel Rosario,1370,6
13029,SAR,2019-08-03,3,2  ,119,Javier Castellano,560,7
13030,SAR,2019-08-03,3,3  ,119,Jose Lezcano,590,5
13031,SAR,2019-08-03,3,4  ,119,Ricardo Santana Jr.,2120,10
13032,SAR,2019-08-03,3,5  ,119,Jose L. Ortiz,170,8
13033,SAR,2019-08-03,3,6  ,119,Kendrick Carmouche,1790,9
13034,SAR,2019-08-03,3,7  ,119,Luis R. Reyes,1780,2
13035,SAR,2019-08-03,3,8  ,119,Luis Saez,2550,3
13036,SAR,2019-08-03,3,9  ,119,John R. Velazquez,350,1
13037,SAR,2019-08-03,4,1  ,122,Chris Landeros,2220,9
13038,SAR,2019-08-03,4,10 ,124,Eric Cancel,1490,8
13039,SAR,2019-08-03,4,11 ,122,Luis Saez,1950,7
13040,SAR,2019-08-03,4,12 ,122,Manuel Franco,5875,12
13041,SAR,2019-08-03,4,2  ,124,Tyler Gaffalione,1320,6
13042,SAR,2019-08-03,4,3  ,122,Ricardo Santana Jr.,860,2
13043,SAR,2019-08-03,4,4  ,124,Junior Alvarado,530,11
13044,SAR,2019-08-03,4,5  ,122,Kendrick Carmouche,2030,4
13045,SAR,2019-08-03,4,6  ,122,Jose L. Ortiz,560,1
13046,SAR,2019-08-03,4,7  ,124,Javier Castellano,300,5
13047,SAR,2019-08-03,4,8  ,124,Jose Lezcano,870,3
13048,SAR,2019-08-03,4,9  ,122,Irad Ortiz Jr.,620,10
13049,SAR,2019-08-03,5,2  ,124,Irad Ortiz Jr.,220,2
13050,SAR,2019-08-03,5,3  ,124,Kendrick Carmouche,175,3
13051,SAR,2019-08-03,5,4  ,118,Chris Landeros,870,5
13052,SAR,2019-08-03,5,5  ,124,Alex Cintron,275,4
13053,SAR,2019-08-03,5,6  ,120,Tyler Gaffalione,550,1
13054,SAR,2019-08-03,6,1  ,119,Manuel Franco,2425,5
13055,SAR,2019-08-03,6,10 ,119,Jose Lezcano,520,4
13056,SAR,2019-08-03,6,11 ,119,Joel Rosario,2650,3
13057,SAR,2019-08-03,6,12 ,119,Junior Alvarado,1340,10
13058,SAR,2019-08-03,6,2  ,119,Kendrick Carmouche,6475,6
13059,SAR,2019-08-03,6,3  ,119,Luis Saez,4825,8
13060,SAR,2019-08-03,6,4  ,119,Irad Ortiz Jr.,850,11
13061,SAR,2019-08-03,6,5  ,119,Tyler Gaffalione,7475,9
13062,SAR,2019-08-03,6,6  ,119,Ricardo Santana Jr.,740,7
13063,SAR,2019-08-03,6,7  ,119,Jose L. Ortiz,1070,1
13064,SAR,2019-08-03,6,8  ,124,Javier Castellano,100,2
13065,SAR,2019-08-03,6,9  ,119,Mike E. Smith,2800,12
13066,SAR,2019-08-03,7,1  ,120,John R. Velazquez,1000,4
13067,SAR,2019-08-03,7,2  ,118,Luis Saez,195,1
13068,SAR,2019-08-03,7,3  ,118,Jose L. Ortiz,1070,6
13069,SAR,2019-08-03,7,5  ,118,Irad Ortiz Jr.,360,2
13070,SAR,2019-08-03,7,6  ,118,Junior Alvarado,1050,5
13071,SAR,2019-08-03,7,7  ,124,Jose Lezcano,345,7
13072,SAR,2019-08-03,7,8  ,118,Javier Castellano,540,3
13073,SAR,2019-08-03,8,1  ,123,Jose L. Ortiz,360,2
13074,SAR,2019-08-03,8,2  ,123,Flavien Prat,235,3
13075,SAR,2019-08-03,8,3  ,119,Joel Rosario,325,1
13076,SAR,2019-08-03,8,4  ,117,Irad Ortiz Jr.,980,4
13077,SAR,2019-08-03,8,5  ,119,Javier Castellano,290,6
13078,SAR,2019-08-03,8,6  ,117,John R. Velazquez,1280,7
13079,SAR,2019-08-03,8,7  ,121,Luis Saez,4200,5
13080,SAR,2019-08-03,9,1  ,118,Jose A. Bracho,8800,7
13081,SAR,2019-08-03,9,2  ,118,John Bisono,8900,5
13082,SAR,2019-08-03,9,3  ,120,Jose Lezcano,2425,6
13083,SAR,2019-08-03,9,5  ,124,John R. Velazquez,460,3
13084,SAR,2019-08-03,9,6  ,124,Mike E. Smith,85,1
13085,SAR,2019-08-03,9,7  ,124,Joel Rosario,850,2
13086,SAR,2019-08-03,9,8  ,122,Junior Alvarado,215,4
13087,SAR,2019-08-03,10,1  ,120,Junior Alvarado,1590,4
13088,SAR,2019-08-03,10,10 ,122,Manuel Franco,770,6
13089,SAR,2019-08-03,10,5  ,118,John R. Velazquez,490,5
13090,SAR,2019-08-03,10,7  ,124,Jose L. Ortiz,275,2
13091,SAR,2019-08-03,10,8  ,124,Tyler Gaffalione,220,1
13092,SAR,2019-08-03,10,9  ,120,Javier Castellano,260,3
13093,SAR,2019-08-03,11,1  ,124,Jose L. Ortiz,820,5
13094,SAR,2019-08-03,11,10 ,124,Heman K. Harkie,7725,10
13095,SAR,2019-08-03,11,11 ,118,Luis Saez,530,6
13096,SAR,2019-08-03,11,12 ,120,Manuel Franco,330,7
13097,SAR,2019-08-03,11,2  ,124,Chris Landeros,3950,4
13098,SAR,2019-08-03,11,4  ,120,Junior Alvarado,510,2
13099,SAR,2019-08-03,11,5  ,118,Irad Ortiz Jr.,800,3
13100,SAR,2019-08-03,11,6  ,122,Eric Cancel,1000,9
13101,SAR,2019-08-03,11,8  ,124,Jose Lezcano,305,1
13102,SAR,2019-08-03,11,9  ,118,Kendrick Carmouche,2030,8
13103,SAR,2019-08-04,1,1  ,119,Joel Rosario,205,4
13104,SAR,2019-08-04,1,2  ,119,Luis Saez,1980,5
13105,SAR,2019-08-04,1,4  ,119,Jose L. Ortiz,215,1
13106,SAR,2019-08-04,1,5  ,119,Junior Alvarado,630,3
13107,SAR,2019-08-04,1,6  ,119,Chris Landeros,1140,6
13108,SAR,2019-08-04,1,7  ,119,Ricardo Santana Jr.,240,2
13109,SAR,2019-08-04,2,1  ,122,Rajiv Maragh,1010,2
13110,SAR,2019-08-04,2,2  ,122,Manuel Franco,105,1
13111,SAR,2019-08-04,2,3  ,122,Jose L. Ortiz,1510,3
13112,SAR,2019-08-04,2,4  ,124,Luis Saez,325,4
13113,SAR,2019-08-04,2,5  ,124,Dylan Davis,420,5
13114,SAR,2019-08-04,2,6  ,122,Irad Ortiz Jr.,1330,7
13115,SAR,2019-08-04,2,7  ,122,Kendrick Carmouche,1440,6
13116,SAR,2019-08-04,3,1  ,122,Junior Alvarado,760,4
13117,SAR,2019-08-04,3,2  ,122,Dylan Davis,560,1
13118,SAR,2019-08-04,3,4  ,122,Manuel Franco,250,2
13119,SAR,2019-08-04,3,5  ,122,Jeremias Flores,2230,6
13120,SAR,2019-08-04,3,6  ,122,Joel Rosario,165,3
13121,SAR,2019-08-04,3,7  ,122,Jose Lezcano,335,5
13122,SAR,2019-08-04,4,10 ,120,Rajiv Maragh,2700,6
13123,SAR,2019-08-04,4,2  ,119,Joel Rosario,1000,8
13124,SAR,2019-08-04,4,3  ,119,Chris Landeros,4150,1
13125,SAR,2019-08-04,4,4  ,119,Javier Castellano,195,4
13126,SAR,2019-08-04,4,5  ,119,Irad Ortiz Jr.,540,2
13127,SAR,2019-08-04,4,6  ,119,Luis Saez,600,5
13128,SAR,2019-08-04,4,7  ,119,Dylan Davis,790,7
13129,SAR,2019-08-04,4,8  ,119,Jose L. Ortiz,295,3
13130,SAR,2019-08-04,4,9  ,119,Manuel Franco,2150,9
13131,SAR,2019-08-04,5,1  ,118,Ricardo Santana Jr.,2320,2
13132,SAR,2019-08-04,5,2  ,118,Javier Castellano,320,1
13133,SAR,2019-08-04,5,3  ,118,Joe Bravo,520,6
13134,SAR,2019-08-04,5,4  ,124,Jose L. Ortiz,120,3
13135,SAR,2019-08-04,5,5  ,122,Joel Rosario,1220,5
13136,SAR,2019-08-04,5,6  ,124,Chris Landeros,345,4
13137,SAR,2019-08-04,6,1  ,122,Junior Alvarado,7825,10
13138,SAR,2019-08-04,6,10 ,124,Rajiv Maragh,3425,11
13139,SAR,2019-08-04,6,11 ,122,Dylan Davis,5650,5
13140,SAR,2019-08-04,6,12 ,122,Jose L. Ortiz,1020,4
13141,SAR,2019-08-04,6,2  ,122,Luis Saez,245,2
13142,SAR,2019-08-04,6,3  ,124,Luis R. Reyes,4875,9
13143,SAR,2019-08-04,6,4  ,122,Chris Landeros,770,3
13144,SAR,2019-08-04,6,5  ,124,Ricardo Santana Jr.,1520,8
13145,SAR,2019-08-04,6,6  ,122,Eric Cancel,360,7
13146,SAR,2019-08-04,6,8  ,124,Kendrick Carmouche,400,1
13147,SAR,2019-08-04,6,9  ,124,Irad Ortiz Jr.,580,6
13148,SAR,2019-08-04,7,1  ,122,Jose Lezcano,250,1
13149,SAR,2019-08-04,7,10 ,117,Joey R. Martinez,5750,10
13150,SAR,2019-08-04,7,11 ,126,Arienne Cox,5300,9
13151,SAR,2019-08-04,7,2  ,124,Irad Ortiz Jr.,380,2
13152,SAR,2019-08-04,7,4  ,122,Luis Saez,700,3
13153,SAR,2019-08-04,7,5  ,124,Manuel Franco,1880,7
13154,SAR,2019-08-04,7,6  ,124,Jose L. Ortiz,670,6
13155,SAR,2019-08-04,7,7  ,122,Ricardo Santana Jr.,2230,5
13156,SAR,2019-08-04,7,8  ,122,Joel Rosario,790,4
13157,SAR,2019-08-04,7,9  ,122,John R. Velazquez,385,8
13158,SAR,2019-08-04,8,1  ,118,Luis Saez,1020,11
13159,SAR,2019-08-04,8,10 ,120,Irad Ortiz Jr.,1430,8
13160,SAR,2019-08-04,8,12 ,123,Rajiv Maragh,1520,7
13161,SAR,2019-08-04,8,13 ,118,John R. Velazquez,490,2
13162,SAR,2019-08-04,8,2  ,123,Jose L. Ortiz,345,1
13163,SAR,2019-08-04,8,3  ,125,Manuel Franco,1440,6
13164,SAR,2019-08-04,8,4  ,118,Ricardo Santana Jr.,1990,5
13165,SAR,2019-08-04,8,5  ,120,Eric Cancel,8375,12
13166,SAR,2019-08-04,8,6  ,125,Kendrick Carmouche,6625,4
13167,SAR,2019-08-04,8,7  ,120,Dylan Davis,6025,9
13168,SAR,2019-08-04,8,8  ,125,Javier Castellano,135,3
13169,SAR,2019-08-04,8,9  ,125,Luis R. Reyes,10375,10
13170,SAR,2019-08-04,9,1  ,122,Jose Lezcano,540,5
13171,SAR,2019-08-04,9,10 ,122,Wayne Lordan,740,8
13172,SAR,2019-08-04,9,11 ,122,Ricardo Santana Jr.,2950,9
13173,SAR,2019-08-04,9,2  ,122,Manuel Franco,520,4
13174,SAR,2019-08-04,9,3  ,122,Luis Saez,1320,1
13175,SAR,2019-08-04,9,4  ,122,John R. Velazquez,265,6
13176,SAR,2019-08-04,9,5  ,122,Trevor McCarthy,4375,11
13177,SAR,2019-08-04,9,6  ,122,Jose L. Ortiz,1650,7
13178,SAR,2019-08-04,9,7  ,122,Julien R. Leparoux,2575,3
13179,SAR,2019-08-04,9,8  ,122,Irad Ortiz Jr.,460,2
13180,SAR,2019-08-04,9,9  ,122,Joel Rosario,1000,10
13181,SAR,2019-08-04,10,1  ,120,Jose Lezcano,6025,5
13182,SAR,2019-08-04,10,2  ,120,Julien R. Leparoux,70,2
13183,SAR,2019-08-04,10,3  ,120,Irad Ortiz Jr.,670,1
13184,SAR,2019-08-04,10,4  ,120,John R. Velazquez,2425,7
13185,SAR,2019-08-04,10,5  ,118,Chris Landeros,8300,6
13186,SAR,2019-08-04,10,6  ,120,Joel Rosario,1040,4
13187,SAR,2019-08-04,10,7  ,120,Luis Saez,4200,8
13188,SAR,2019-08-04,10,8  ,122,Ricardo Santana Jr.,235,3
13189,SAR,2019-08-04,11,1  ,124,Dylan Davis,1370,9
13190,SAR,2019-08-04,11,10 ,124,Jose L. Ortiz,210,2
13191,SAR,2019-08-04,11,11 ,118,Irad Ortiz Jr.,275,1
13192,SAR,2019-08-04,11,14 ,118,Julien R. Leparoux,2425,10
13193,SAR,2019-08-04,11,2  ,118,Jose Lezcano,1170,8
13194,SAR,2019-08-04,11,3  ,118,Joel Rosario,350,3
13195,SAR,2019-08-04,11,4  ,118,John R. Velazquez,1970,7
13196,SAR,2019-08-04,11,6  ,124,Junior Alvarado,2330,11
13197,SAR,2019-08-04,11,7  ,124,Trevor McCarthy,6575,5
13198,SAR,2019-08-04,11,8  ,118,Javier Castellano,1230,6
13199,SAR,2019-08-04,11,9  ,118,Joe Bravo,5375,4
13200,SAR,2019-08-07,1,1  ,155,Gerard Galligan,135,6
13201,SAR,2019-08-07,1,2  ,150,Mark Watts,540,4
13202,SAR,2019-08-07,1,3  ,147,Bernard Dalton,305,2
13203,SAR,2019-08-07,1,4  ,147,Kieran Norris,850,3
13204,SAR,2019-08-07,1,6  ,147,Barry Foley,940,1
13205,SAR,2019-08-07,1,7  ,147,Jack Doyle,500,5
13206,SAR,2019-08-07,2,1  ,119,Kendrick Carmouche,135,1
13207,SAR,2019-08-07,2,2  ,119,Luis R. Reyes,2070,8
13208,SAR,2019-08-07,2,3  ,124,Jose L. Ortiz,510,4
13209,SAR,2019-08-07,2,4  ,119,Dylan Davis,4775,7
13210,SAR,2019-08-07,2,5  ,119,Harry Hernandez,2525,3
